0,1,2,3
"한류 메타버스 'K-원더랜드', 누적 방문자 100만명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스다. 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.jemin.com/news/articleView.html?idxno=764495,http://www.jemin.com/news/articleView.html?idxno=764495
"&quot;메타버스도 한류 전성시대&quot;... 'K-원더랜드', 누적 방문자 100만 명 돌파",글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'를 기반으로 하는 K-원더랜드는 국내외에서  누구나 가상세계를 활용해 K-컬처를 즐기는 한편 직접 창작까지 할 수 있다. 2022년 10월 공개된 이후 현재까지 197개국 100만 명 이상이... ,http://www.pennmike.com/news/articleView.html?idxno=73664,http://www.pennmike.com/news/articleView.html?idxno=73664
"한류, 메타버스로 통했다…K-원더랜드 선전의 비결은?","두 기관은 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'를 기반으로 한류를 체험하고, 즐기고, 더 나아가 새로운 콘텐츠를 만들어낼 수 있는 공간을 고민해 왔고, 그 결과물이 바로 지난 2022년 10월 첫 선을 보인 K... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1061713,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1061713
K-원더랜드 누적 방문자 100만 돌파…가상현실에서 만나는 한류,"'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'를 기반으로 구축됐다. 진흥원은 &quot;언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있는 공간&quot;임을 어필해 왔다. 이벤트와 홍보를 지속한 결과, 2022년... ",https://www.delighti.co.kr/news/articleView.html?idxno=71796,https://www.delighti.co.kr/news/articleView.html?idxno=71796
"한국국제문화교류진흥원, “메타버스 ‘K-원더랜드’ 방문자 100만명 돌...","‘K-원더랜드’는 글로벌 메타버스 플랫폼 ‘제페토’(<b>ZEPETO</b>)에 구축한 한류 메타버스다. 2022년 10월 공개 후 현재까지 197개국 100만명 이상 방문했으며, 이 중 87% 이상이 해외 이용자다. 올해 새로 선보인 K-원더랜드... ",https://www.sportsseoul.com/news/read/1377422?ref=naver,https://n.news.naver.com/mnews/article/468/0001008807?sid=105
"한류메타버스 K원더랜드, 누적방문자 100만 명 돌파",K원더랜드는 글로벌메타버스플랫폼 제페토(<b>ZEPETO</b>)에 구축한 한류 메타버스로 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K컬처를 즐기고 K콘텐츠를 창작할 수 있도록 K원더랜드 이벤트와 홍보를... ,https://www.globale.co.kr/news/articleView.html?idxno=27254,https://www.globale.co.kr/news/articleView.html?idxno=27254
"한류 메타버스 'K-원더랜드', 누적 방문자 100만명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.goodkyung.com/news/articleView.html?idxno=223258,http://www.goodkyung.com/news/articleView.html?idxno=223258
"한류 메타버스 'K-원더랜드', 누적 방문자 100만 명 달성","‘K-원더랜드’는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.raonnews.com/news/article.html?no=27300,https://www.raonnews.com/news/article.html?no=27300
한류 메타버스 'K-원더랜드' 누적 방문자 100만명↑...&quot;한류 디지털 명소...,"'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.newsquest.co.kr/news/articleView.html?idxno=214276,https://www.newsquest.co.kr/news/articleView.html?idxno=214276
"한류 메타버스 'K-원더랜드', 누적 방문자 100만 명 돌파...&quot;87% 이상 해외...","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.mhns.co.kr/news/articleView.html?idxno=567967,https://www.mhns.co.kr/news/articleView.html?idxno=567967
"제페토(<b>ZEPETO</b>)에 구축한 'K-원더랜드', &quot;누적 방문자 100만 명 돌파&quot;","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.apnews.kr/news/articleView.html?idxno=3014232,https://www.apnews.kr/news/articleView.html?idxno=3014232
"K-원더랜드, 누적 방문자 100만 명 돌파","‘K-원더랜드’는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.globalepic.co.kr/view.php?ud=2023120416360742146cf2d78c68_29,http://www.globalepic.co.kr/view.php?ud=2023120416360742146cf2d78c68_29
"한류 메타버스 'K-원더랜드', 누적 방문자 100만 명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.handmk.com/news/articleView.html?idxno=19043,http://www.handmk.com/news/articleView.html?idxno=19043
"K-원더랜드, 누적 방문자 100만 명 넘어서...87% 이상 해외 이용자","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.interview365.com/news/articleView.html?idxno=106966,http://www.interview365.com/news/articleView.html?idxno=106966
한류 메타버스 'K-원더랜드' &quot;누적 방문자 100만 명 넘었다&quot;,"'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.it-b.co.kr/news/articleView.html?idxno=72286,http://www.it-b.co.kr/news/articleView.html?idxno=72286
"K-원더랜드, 누적 방문자 100만 명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스다. 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.asiaa.co.kr/news/articleView.html?idxno=150417,http://www.asiaa.co.kr/news/articleView.html?idxno=150417
"한류 메타버스 'K-원더랜드', 누적 방문자 100만명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.gukjenews.com/news/articleView.html?idxno=2869886,https://www.gukjenews.com/news/articleView.html?idxno=2869886
"한류 메타버스 'K-원더랜드', 누적 방문자 100만 명 ↑","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.job-post.co.kr/news/articleView.html?idxno=90444,https://www.job-post.co.kr/news/articleView.html?idxno=90444
"한류 메타버스 'K-원더랜드', 누적 방문자 100만명 돌파","한류 메타버스 'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축했으며, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.itbiznews.com/news/articleView.html?idxno=119652,https://www.itbiznews.com/news/articleView.html?idxno=119652
"한류 메타버스 'K-원더랜드', 누적 방문자 100만 명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스이다. 진흥원은 가상 세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.bizwnews.com/news/articleView.html?idxno=71832,http://www.bizwnews.com/news/articleView.html?idxno=71832
"한류 메타버스 K-원더랜드, 누적 방문자 100만 명 달성","‘K-원더랜드’는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://sports.donga.com/article/all/20231204/122472708/2,https://n.news.naver.com/mnews/article/382/0001091936?sid=101
제페토에 구축한 한류 메타버스 ‘K-원더랜드’ 누적 100만 명 돌파,"‘K-원더랜드’는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에 구축한 한류 메타버스이다. 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.bntnews.co.kr/article/view/bnt202312040070,https://www.bntnews.co.kr/article/view/bnt202312040070
"한류 메타버스 ‘K-원더랜드’, 누적 방문자 100만 명 돌파","‘K-원더랜드’는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에 구축한 한류 메타버스다. 진흥원은 “가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://digitalchosun.dizzo.com/site/data/html_dir/2023/12/04/2023120480125.html,http://digitalchosun.dizzo.com/site/data/html_dir/2023/12/04/2023120480125.html
한류 메타버스 'K-원더랜드' 누적 방문자 100만 명 넘었다,'K-원더랜드'는 글로벌 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축되어 있는 한류 메타버스다. 진흥원은 &quot;2022년 10월 공개 후 현재까지 세계 197개국에서 방문자를 유치해 100만 명을 넘겼다&quot;고 밝혔다. 'K-원더랜드'는 한류 팬들이 언제... ,https://www.gokorea.kr/news/articleView.html?idxno=747647,https://www.gokorea.kr/news/articleView.html?idxno=747647
"문체부 – 콘진원, 13개 디자이너 브랜드와 함께 '모드 엣 서울' 팝업스...","지난 10월 30일, 글로벌 메타버스 플랫폼인 제페토(<b>ZEPETO</b>)를 통해 선보인 '모드 엣 제페토'에는 국내 탑 디자이너 브랜드 10팀이 참여해 버추얼 쇼룸과 23FW 컬렉션의 버추얼 아이템들을 공개됐으며 오픈 4주차만에 누적... ",http://www.kdpress.co.kr/news/articleView.html?idxno=124822,http://www.kdpress.co.kr/news/articleView.html?idxno=124822
'K-원더랜드' 누적 방문자 100만 명…제페토에 구축한 한류 메타버스,"'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스이다. 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.thebilliards.kr/news/articleView.html?idxno=23807,https://www.thebilliards.kr/news/articleView.html?idxno=23807
"문체부-콘진원, '모드 엣 제페토' 현실판 팝업스토어 '모드 엣 서울' 진...","사진 - 한국콘텐츠진흥원 제공 문화체육관광부(장관 유인촌)와 한국콘텐츠진흥원(원장 조현래)의 메타버스 패션 지원사업의 일환으로, 메타버스 패션 프로젝트 '모드 엣 제페토(MODE at <b>ZEPETO</b>)'가 현실세계에서 만나볼 수... ",https://www.gokorea.kr/news/articleView.html?idxno=747645,https://www.gokorea.kr/news/articleView.html?idxno=747645
"제페토 구축 한류 메타버스 'K-원더랜드', 누적 방문자 100만 명 돌파 달...",글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축된 한류 메타버스 'K-원더랜드 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축된 한류 메타버스 'K-원더랜드'가 누적 방문자 수 100만 명을 돌파했다고 밝혔다. 'K-원더랜드... ,https://www.ftimes.kr/news/articleView.html?idxno=23976,https://www.ftimes.kr/news/articleView.html?idxno=23976
"한류 메타버스 'K-원더랜드', 누적 방문자 100만 명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축된 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.kdpress.co.kr/news/articleView.html?idxno=124814,http://www.kdpress.co.kr/news/articleView.html?idxno=124814
"한류 메타버스 K-원더랜드, 방문자 100만 명 달성","K-원더랜드는 가상세계에서 한류 콘텐츠를 경험할 수 있는 플랫폼으로, 세계적으로 인기 있는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축되어 있다. 2022년 10월에 공개된 이후, 전 세계 197개국에서 100만 명 이상이... ",https://www.nbntv.co.kr/news/articleView.html?idxno=3006871,https://www.nbntv.co.kr/news/articleView.html?idxno=3006871
"문체부 – 콘진원, ‘모드 엣 서울’ 팝업스토어 오픈","지난 10월 30일, 글로벌 메타버스 플랫폼인 제페토(<b>ZEPETO</b>)를 통해 선보인 ‘모드 엣 제페토’에는 국내 탑 디자이너 브랜드 10팀이 참여해 버추얼 쇼룸과 23FW 컬렉션의 버추얼 아이템들을 공개됐으며 오픈 4주차만에 누적... ",https://www.fetv.co.kr/news/article.html?no=153834,https://www.fetv.co.kr/news/article.html?no=153834
"문화체육관광부·한국국제문화교류진흥원 운영 ‘K-원더랜드’, 누적 방...",문화체육관광부와 한국국제문화교류진흥원(이하 진흥원)이 운영하는 한류 메타버스 ‘K-원더랜드’가 누적 방문자 수 100만 명을 돌파하는 쾌거를 달성했다.‘K-원더랜드’는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)... ,https://www.ekn.kr/web/view.php?key=20231204001038491,https://www.ekn.kr/web/view.php?key=20231204001038491
"한류 메타버스 'K-원더랜드', 누적 방문자 수 100만 명 기록","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=204004,http://www.sisunnews.co.kr/news/articleView.html?idxno=204004
"한류 메타버스 'K-원더랜드', 누적 방문자 1백만 명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.woodkorea.co.kr/news/articleView.html?idxno=76601,https://www.woodkorea.co.kr/news/articleView.html?idxno=76601
"K-컬처 가상세계 'K-원더랜드', 누적 방문자 100만 명 돌파","'K-원더랜드'는 문화체육관광부(장관 유인촌)와 한국국제문화교류진흥원(원장 정길화, 이하 진흥원)이 운영하는, 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축된 한류 메타버스다. 진흥원은 가상세계를 활용해... ",https://www.ksilbo.co.kr/news/articleView.html?idxno=986325,https://www.ksilbo.co.kr/news/articleView.html?idxno=986325
"메타버스 'K-원더랜드', 누적 방문자 100만 명 돌파","문화체육관광부(장관 유인촌)와 한국국제문화교류진흥원(원장 정길화, 이하 진흥원)이 운영하는 'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축된 한류 메타버스다. 진흥원은 가상세계를 활용해 글로벌... ",http://www.dailypop.kr/news/articleView.html?idxno=73678,http://www.dailypop.kr/news/articleView.html?idxno=73678
"K-원더랜드, 누적 방문자 100만 명 돌파...&quot;K-컬처 가상세계 다양한 경험...","문화체육관광부(장관 유인촌)와 한국국제문화교류진흥원(원장 정길화, 이하 진흥원)이 운영하는 K-원더랜드는 글로벌 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에 구축된 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌... ",https://www.dailysecu.com/news/articleView.html?idxno=151714,https://www.dailysecu.com/news/articleView.html?idxno=151714
"'K-원더랜드', 누적 방문자 100만 명 돌파","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.ujeil.com/news/articleView.html?idxno=337990,http://www.ujeil.com/news/articleView.html?idxno=337990
"한류 메타버스 ‘K-원더랜드’, 누적 방문자 100만 명 달성","‘K-원더랜드’는 글로벌 메타버스 플랫폼 ‘제페토(<b>ZEPETO</b>)’에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",https://www.fetv.co.kr/news/article.html?no=153790,https://www.fetv.co.kr/news/article.html?no=153790
"K-원더랜드, 누적 방문자 100만명 돌파 &quot;한류팬 찾아오는 디지털명소 만...","문화체육관광부(장관 유인촌)와 한국국제문화교류진흥원(원장 정길화, 진흥원)이 운영하는 한류 메타버스 'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축된 한류 메타버스다. 진흥원은 가상세계를... ",http://www.enetnews.co.kr/news/articleView.html?idxno=17165,http://www.enetnews.co.kr/news/articleView.html?idxno=17165
"K-원더랜드, 누적 방문자 수 100만 명 넘어","'K-원더랜드'는 글로벌 메타버스 플랫폼 '제페토(<b>ZEPETO</b>)'에 구축한 한류 메타버스로, 진흥원은 가상세계를 활용해 글로벌 한류 팬이 언제 어디서나 K-컬처를 즐기고, 직접 K-콘텐츠를 창작할 수 있도록 K-원더랜드... ",http://www.thefirstmedia.net/news/articleView.html?idxno=133328,http://www.thefirstmedia.net/news/articleView.html?idxno=133328
"[생활경제 이슈] 글래드 호텔, 제페토 내 ‘GLAD CHRISTMAS 시즌2’ 월드...","라이프스타일 큐레이터, 글래드 호텔이 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에 다양한 오너먼트로 꾸며진 크리스마스 포토존에서 인증샷을 찍을 수 있는 ‘GLAD CHRISTMAS 시즌2 월드’를 선보인다. 이번 월드는 서울과... ",http://www.lawissue.co.kr/view.php?ud=202312011650244180204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202312011650244180204ead0791_12
"글래드 호텔, 제페토 내 'GLAD CHRISTMAS 시즌2' 월드 오픈 및 이벤트 실...","메타버스 제페토 내 9번째 월드 오픈(글래드 크리스마스 시즌2) [사진=글래드호텔앤리조트]  라이프스타일 큐레이터, 글래드 호텔이 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에 다양한 오너먼트로 꾸며진 크리스마스... ",https://www.discoverynews.kr/news/articleView.html?idxno=1036741,https://www.discoverynews.kr/news/articleView.html?idxno=1036741
문체부-콘진원 메타버스 패션 지원사업 '모드 엣 서울' 팝업스토어 롯데...,"지난 10월 30일, 글로벌 메타버스 플랫폼인 제페토(<b>ZEPETO</b>)를 통해 선보인 '모드 엣 제페토'에는 국내 탑 디자이너 브랜드 10팀이 참여해 버추얼 쇼룸과 23FW 컬렉션의 버추얼 아이템들을 공개됐으며 오픈 4주차만에 누적... ",http://www.sisunnews.co.kr/news/articleView.html?idxno=203955,http://www.sisunnews.co.kr/news/articleView.html?idxno=203955
글래드 호텔 'GLAD CHRISTMAS 시즌2' 월드 오픈,글래드 호텔이 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에 다양한 오너먼트로 꾸며진 크리스마스 포토존에서 인증샷을 찍을 수 있는 'GLAD CHRISTMAS 시즌 2 월드'를 선보인다고 1일 밝혔다. 이번 월드는 서울과 제주의 글래드... ,https://www.newscj.com/news/articleView.html?idxno=3086804,https://www.newscj.com/news/articleView.html?idxno=3086804
"글래드 호텔, 제페토 내 '글래드 크리스마스 시즌2' 월드 오픈·이벤트 ...",글래드 호텔이 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에 다양한 오너먼트로 꾸며진 크리스마스 포토존에서 인증샷을 찍을 수 있는 '글래드 크리스마스 시즌2 월드'를 선보인다고 1일 밝혔다. 이번 월드는 서울과 제주의 글래드... ,http://www.asiaa.co.kr/news/articleView.html?idxno=149995,http://www.asiaa.co.kr/news/articleView.html?idxno=149995
이상한 변호사 우영우·안녕 자두야... 성수 팝업스토어 '메타버스 디오...,게임 미션을 완료한 후 제페토(<b>ZEPETO</b>) 앱에 업로드하면 '안녕 자두야' 한정판 파우치를 받을 수 있다. 또한 메타버스 플랫폼 젭(ZEP)을 통해서 네이버 인기 웹툰 '타인은 지옥이다' 방탈출 게임을 만나볼 수 있다. 누구나... ,https://www.mhns.co.kr/news/articleView.html?idxno=567208,https://www.mhns.co.kr/news/articleView.html?idxno=567208
"Colorverse down, <b>Zepeto</b> survives in Korean metaverse dynamics shift","Naver Z Corp.’s metaverse platform, “<b>Zepeto</b>,” remains strong with around 20 million monthly active users (MAUs) this year. Although the number decreased compared to 2022, it seems to be... ",https://www.mk.co.kr/article/10882790,https://n.news.naver.com/mnews/article/009/0005220151?sid=104
"역사 속 왕과 젊은 세대가 만나는 곳, 가상현실 공간 ‘K-Kings’","문화체육관광부(장관 유인촌, 이하 문체부)와 한국공예·디자인문화진흥원(원장 장동광, 이하 공진원)이 가상현실 기반의 운영 체계 제페토(<b>ZEPETO</b>)에 선보인 사용자 참여 유도형 가상현실 공간 ‘K-Kings’다. 문체부와... ",https://www.mk.co.kr/article/10881797,https://n.news.naver.com/mnews/article/009/0005219965?sid=103
"서울예술대학교, 다음 달 2일 AI 기술활용 오디오드라마 낭독극 3편 상영",한편 서울예대는 오는 12월2일 메타버스 플랫폼 '제페토'(<b>ZEPETO</b>)를 통해 관객 참여형 인터랙티브 낭독극을 준비하고 있다. 해당 낭독극은 유튜브 채널 '서울예대 공연소식'을 통해서도 스트리밍 예정이다. 학생들은 각... ,https://www.incheonilbo.com/news/articleView.html?idxno=1221988,https://www.incheonilbo.com/news/articleView.html?idxno=1221988
"네이버, 게임 스트리밍 서비스 도입…트위치·아프리카와 '격돌'",해외 시장에선 AR(증강현실) 아바타 기반 소셜 플랫폼 '제페토(<b>ZEPETO</b>)'를 바탕으로 개인방송 시장에 도전하기도 했다. 올 1월 네이버는 제페토 내에 라이브 방송을 선보이는 '제페토 라이브' 기능을 추가했다. 5월에는... ,http://www.g-enews.com/ko-kr/news/article/news_all/202311221346376286c5fa75ef86_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202311221346376286c5fa75ef86_1/article.html
서울예술대학교 메타버스 낭독극 3편 상영,서울예대는 오는 12월 2일 메타버스 플랫폼 ‘제페토’(<b>ZEPETO</b>)를 통해 관객 참여형 인터랙티브 낭독극을 준비하고 있다. 해당 낭독극은 유튜브 채널 ‘서울예대 공연소식’을 통해서도 스트리밍 예정이다. 학생들은 각... ,http://kor.theasian.asia/archives/350427,http://kor.theasian.asia/archives/350427
"서울예술대학교, 메타버스 낭독극 캡차(CAPTCHA) 공연",서울예대는 오는 12월 2일 메타버스 플랫폼 '제페토'(<b>ZEPETO</b>)를 통해 관객 참여형 인터랙티브 낭독극을 준비하고 있다. 해당 낭독극은 유튜브 채널 '서울예대 공연소식'을 통해서도 스트리밍 예정이다. 학생들은 각 작품의... ,https://www.newscj.com/news/articleView.html?idxno=3083947,https://www.newscj.com/news/articleView.html?idxno=3083947
"서울예대, 메타버스 낭독극 캡차(CAPTCHA) 공연",서울예대는 12월 2일 메타버스 플랫폼 ‘제페토’(<b>ZEPETO</b>)를 통해 관객 참여형 인터랙티브 낭독극을 준비하고 있다. 이 낭독극은 유튜브 채널 ‘서울예대 공연소식’을 통해서도 스트리밍 예정이다. 학생들은 각 작품의... ,https://dhnews.co.kr/news/view/1065603053416139,https://dhnews.co.kr/news/view/1065603053416139
"서울예대, 한국콘텐츠진흥원과 AI 기술 활용 오디오드라마 낭독극 상영",서울예대는 오는 12월 2일 메타버스 플랫폼 '제페토'(<b>ZEPETO</b>)를 통해 관객 참여형 인터랙티브 낭독극을 준비하고 있다. 해당 낭독극은 유튜브 채널 '서울예대 공연소식'을 통해서도 스트리밍 예정이다. 학생들은 각 작품의... ,https://www.pinpointnews.co.kr/news/articleView.html?idxno=228234,https://www.pinpointnews.co.kr/news/articleView.html?idxno=228234
<b>Zepeto</b> metaverse plans to support Apple Vision Pro,"of <b>Zepeto</b> for Apple's first wearable headset device, embracing the US tech behemoth's concept of... This development could be a major leap for <b>Zepeto</b>, already a leader in the 3D avatar social... ",https://www.koreaherald.com/view.php?ud=20231119000092,https://n.news.naver.com/mnews/article/044/0000251852?sid=104
메타버스에서 에스파 만나요,사진=SM엔터테인먼트 SM엔터테인먼트가 뮤직테크 스타트업 버시스와 함께 네이버 제트사의 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에 ‘에스파 월드’를 세웠다. ‘에스파 월드’에 적용되는 버시스의 메타 뮤직 시스템은... ,https://kookbang.dema.mil.kr/newsWeb/20231120/3/ATCE_CTGR_0060010000/view.do,https://kookbang.dema.mil.kr/newsWeb/20231120/3/ATCE_CTGR_0060010000/view.do
"SM, 세계 최초 메타 뮤직 시스템 적용한 ‘에스파 월드’ 구축",제페토(<b>ZEPETO</b>)에 ‘에스파 월드’를 세운다. 사진|SM엔터테인먼트 SM엔터테인먼트(대표 장철혁)가 뮤직테크 스타트업 버시스(대표 이성욱)와 함께 네이버 제트사의 메타버스 플랫폼 제페토(<b>ZEPETO</b>)에 ‘에스파 월드’를... ,https://www.sportsseoul.com/news/read/1372027?ref=naver,https://m.entertain.naver.com/article/468/0001003424
aespa's latest EP 'Drama' sells over 1 million copies in first week,"Following the VR concert, the group launched a metaverse community on Naver's metaverse platform <b>Zepeto</b>, named &quot;aespa World,&quot; in collaboration with music technology company Verses, on Friday. The... ",https://koreajoongangdaily.joins.com/news/2023-11-17/entertainment/kpop/aespas-latest-EP-Drama-sells-over-1-million-copies-in-first-week/1915800,https://m.entertain.naver.com/article/640/0000046050
